nu	S
2.999187389000000167e+03	6.956999999999999375e-30
2.999426671000000169e+03	5.474999999999999756e-30
2.999607345999999779e+03	5.165000000000000156e-27
2.999607422999999926e+03	1.549000000000000034e-26
2.999650117000000137e+03	1.361000000000000050e-25
2.999661329000000023e+03	2.157000000000000096e-29
2.999698588000000200e+03	1.325999999999999998e-29
2.999861765999999989e+03	1.447000000000000036e-25
2.999908390000000054e+03	3.490999999999999758e-29
3.000327460999999857e+03	2.217000000000000101e-29
3.000536193999999796e+03	2.061999999999999779e-28
3.000664553999999953e+03	1.233999999999999935e-29
3.000716929000000164e+03	1.617999999999999939e-30
3.000734270999999808e+03	4.565999999999999988e-29
3.000865475999999944e+03	7.317999999999999713e-30
3.001062947999999778e+03	1.079000000000000027e-30
3.001369669000000158e+03	2.334000000000000107e-26
3.001431101000000126e+03	8.094000000000000506e-30
3.001438450999999986e+03	3.200000000000000267e-30
3.001736872999999832e+03	2.211000000000000142e-30
3.001765581000000111e+03	3.500999999999999927e-28
3.001976925999999821e+03	1.073000000000000033e-29
3.002214376999999786e+03	1.178999999999999969e-27
3.002518887000000177e+03	2.638000000000000164e-29
3.002519365999999991e+03	8.795000000000000593e-30
3.002764626000000135e+03	1.228999999999999935e-26
3.002932460999999876e+03	4.849000000000000376e-28
3.003311526999999842e+03	5.711000000000000360e-25
3.003474220999999943e+03	7.215000000000000547e-23
3.003518335000000206e+03	1.662999999999999942e-29
3.003639526999999816e+03	1.276999999999999966e-28
3.003823981999999887e+03	2.162999999999999937e-24
3.003838150999999925e+03	1.985999999999999916e-22
3.003954576000000088e+03	7.496000000000000513e-30
3.004103263999999854e+03	4.038000000000000000e-30
3.004307435000000169e+03	1.572000000000000019e-28
3.004392831999999999e+03	3.689000000000000055e-28
3.004435535000000073e+03	5.241000000000000185e-29
3.004478181999999833e+03	7.076000000000000169e-25
3.004686411000000135e+03	2.519000000000000031e-22
3.004702894000000015e+03	8.421999999999999591e-23
3.004752029000000221e+03	2.020000000000000020e-25
3.004888817999999901e+03	7.705999999999999409e-30
3.004983773999999812e+03	4.758000000000000304e-25
3.005256001000000197e+03	1.139999999999999986e-25
3.005445528000000195e+03	2.744999999999999758e-23
3.005454585999999836e+03	8.112999999999999547e-23
3.005463760000000093e+03	3.258999999999999963e-29
3.005535099000000173e+03	3.037999999999999861e-28
3.005817399999999907e+03	9.892000000000000040e-29
3.005930515999999898e+03	2.798999999999999813e-28
3.005970772000000125e+03	1.125999999999999997e-26
3.006200944000000163e+03	1.088999999999999973e-27
3.006407639999999901e+03	1.748000000000000034e-28
3.006425964000000022e+03	1.677000000000000073e-25
3.006478113000000121e+03	2.094000000000000006e-29
3.006510613999999805e+03	1.914999999999999879e-30
3.006975119000000177e+03	2.555000000000000113e-25
3.007127754999999979e+03	9.140000000000000524e-26
3.007245420000000195e+03	2.420000000000000062e-30
3.007667981000000054e+03	2.174999999999999831e-30
3.007694778999999926e+03	6.204999999999999957e-30
3.007779027000000042e+03	6.103000000000000312e-29
3.007788789000000179e+03	2.153999999999999899e-28
3.007963127999999870e+03	3.052000000000000030e-29
3.008240205999999944e+03	2.940000000000000285e-26
3.008253537999999935e+03	8.771000000000000198e-29
3.008277415000000019e+03	8.460000000000000153e-26
3.008350570000000062e+03	2.277000000000000050e-28
3.008391982000000098e+03	1.138000000000000039e-28
3.009054829000000154e+03	5.890000000000000435e-28
3.009142209000000094e+03	1.332999999999999971e-27
3.009404309999999896e+03	6.910999999999999483e-29
3.009652685999999903e+03	4.308999999999999885e-23
3.009806635999999799e+03	5.859000000000000040e-30
3.010037057000000004e+03	1.468999999999999954e-30
3.010191934999999830e+03	7.114999999999999612e-29
3.010232488000000103e+03	6.479000000000000045e-22
3.010941410999999789e+03	1.818999999999999843e-27
3.011027333999999883e+03	3.729999999999999771e-26
3.011167567999999847e+03	8.406000000000000308e-29
3.011277415999999903e+03	4.188999999999999931e-23
3.011316420000000107e+03	5.714999999999999495e-29
3.011348535000000084e+03	1.037000000000000002e-29
3.011780393000000004e+03	1.055999999999999995e-25
3.011897959999999784e+03	8.663000000000000526e-28
3.011908645999999862e+03	1.494999999999999992e-23
3.012068271000000095e+03	1.070999999999999952e-25
3.012068416999999954e+03	3.109999999999999919e-25
3.012232109000000037e+03	1.947999999999999921e-23
3.012329255000000103e+03	1.858000000000000099e-28
3.012343636999999944e+03	7.041999999999999531e-24
3.012346447999999782e+03	2.698000000000000169e-30
3.012376490999999987e+03	1.986999999999999980e-22
3.012531049000000166e+03	5.961000000000000174e-22
3.012543356000000131e+03	3.547999999999999799e-22
3.012555089999999836e+03	1.066000000000000033e-28
3.012616118999999799e+03	2.530000000000000183e-25
3.012695897999999943e+03	2.583000000000000089e-30
3.012910550000000057e+03	1.866999999999999931e-30
3.012962461999999960e+03	1.280000000000000072e-30
3.013078971999999794e+03	9.776999999999999890e-29
3.013131679000000076e+03	3.718000000000000321e-27
3.013164838000000145e+03	4.899999999999999902e-26
3.013214614999999867e+03	1.837000000000000125e-24
3.013518402000000151e+03	1.743000000000000024e-24
3.013573160999999800e+03	2.012999999999999980e-22
3.014394787000000179e+03	1.692999999999999956e-27
3.014432682000000113e+03	4.207999999999999902e-28
3.014488906999999926e+03	1.038000000000000053e-27
3.014647536999999829e+03	3.483999999999999954e-28
3.014719631999999820e+03	2.794999999999999925e-28
3.014771709999999985e+03	2.029999999999999959e-30
3.015022659000000203e+03	1.646000000000000025e-29
3.015615319000000000e+03	6.084000000000000436e-22
3.015699895000000197e+03	3.189000000000000238e-29
3.015732078000000001e+03	4.471000000000000260e-30
3.015783027999999831e+03	2.987999999999999913e-29
3.015914624000000003e+03	3.508999999999999844e-30
3.015938829000000169e+03	1.578999999999999913e-27
3.016072137000000112e+03	1.263999999999999937e-29
3.016153030999999828e+03	2.074000000000000145e-30
3.016194521999999779e+03	1.611000000000000050e-28
3.016273049999999785e+03	3.685000000000000128e-25
3.016575542000000041e+03	4.502000000000000110e-25
3.016581099999999878e+03	3.272000000000000189e-30
3.016600946000000022e+03	4.832999999999999926e-28
3.016628783999999996e+03	4.273999999999999852e-28
3.016717916999999943e+03	6.824999999999999961e-25
3.016870679000000109e+03	2.484000000000000095e-28
3.016906564999999773e+03	4.265000000000000075e-30
3.017099595000000136e+03	1.872000000000000072e-30
3.017105340000000069e+03	1.912000000000000097e-25
3.017119246000000203e+03	9.994000000000000665e-30
3.017158422999999857e+03	1.057000000000000004e-29
3.017268865999999889e+03	3.651999999999999660e-30
3.017478783999999905e+03	9.610999999999999708e-30
3.017491715999999997e+03	4.287000000000000273e-29
3.017596112000000176e+03	8.852999999999999421e-30
3.017672121000000061e+03	1.093000000000000035e-29
3.017672450000000026e+03	1.065000000000000061e-28
3.017885008000000198e+03	7.154999999999999335e-30
3.017913361999999779e+03	2.854000000000000070e-29
3.018180656999999883e+03	4.810000000000000156e-26
3.018417127000000164e+03	1.805000000000000055e-27
3.018581889000000047e+03	7.152000000000000652e-30
3.018622064000000137e+03	1.094999999999999895e-28
3.018704524000000220e+03	5.922000000000000437e-28
3.018748399000000063e+03	1.379000000000000031e-28
3.019098352999999861e+03	7.969999999999999532e-27
3.019214128999999957e+03	2.006000000000000089e-27
3.019214128999999957e+03	6.016999999999999666e-27
3.019410511999999926e+03	1.254999999999999890e-25
3.019462239999999838e+03	2.016999999999999916e-28
3.019546291999999994e+03	1.044999999999999947e-30
3.019604214999999840e+03	1.243999999999999992e-28
3.019625967999999830e+03	1.056999999999999934e-30
3.019895880999999918e+03	6.130999999999999978e-29
3.019909231000000091e+03	1.990999999999999914e-29
3.020127848999999969e+03	3.633000000000000275e-27
3.020185731999999916e+03	1.108999999999999994e-30
3.020528202999999849e+03	3.840000000000000148e-25
3.020578762000000097e+03	5.573999999999999736e-30
3.020753235000000132e+03	2.657000000000000067e-30
3.020779685999999856e+03	6.910999999999999483e-30
3.020981495999999879e+03	1.152000000000000012e-29
3.021104706999999962e+03	1.577000000000000047e-29
3.021310616000000209e+03	5.824000000000000041e-25
3.021534172000000126e+03	3.707000000000000001e-28
3.021638894000000164e+03	4.288999999999999769e-29
3.021735302999999931e+03	2.913999999999999935e-30
3.021771763000000192e+03	4.538000000000000008e-27
3.021771764999999959e+03	1.361000000000000050e-26
3.022212473000000045e+03	2.056000000000000059e-29
3.022269703999999820e+03	1.057000000000000060e-28
3.022338507999999820e+03	2.670000000000000082e-30
3.022366273000000092e+03	1.788999999999999908e-22
3.022392123999999967e+03	4.241999999999999849e-28
3.022435007999999925e+03	2.455000000000000064e-29
3.022609461000000010e+03	3.709999999999999889e-30
3.022664990000000216e+03	2.108000000000000056e-23
3.022939471000000140e+03	1.903999999999999920e-30
3.022966324999999870e+03	2.175999999999999859e-30
3.023150004999999965e+03	1.546000000000000031e-24
3.023150038000000222e+03	4.492999999999999952e-24
3.023608964000000014e+03	3.166999999999999844e-27
3.023655780999999934e+03	4.201000000000000044e-25
3.023810574000000088e+03	5.749999999999999791e-26
3.023810577000000194e+03	1.903999999999999890e-26
3.024143110999999863e+03	3.045000000000000114e-29
3.024154426999999941e+03	1.877000000000000012e-24
3.024369983000000047e+03	5.661000000000000107e-28
3.024371094999999968e+03	1.698000000000000085e-27
3.024420958000000155e+03	1.711999999999999918e-28
3.024472515999999814e+03	1.636000000000000094e-30
3.024494010999999773e+03	3.365000000000000000e-30
3.024660117999999784e+03	2.883999999999999792e-29
3.024756726999999955e+03	1.705999999999999934e-26
3.024795262000000093e+03	1.245999999999999936e-28
3.025298631999999998e+03	3.994999999999999913e-29
3.025416525999999976e+03	2.757999999999999882e-26
3.025456686999999874e+03	3.523000000000000238e-30
3.025477512999999817e+03	1.189999999999999994e-30
3.025625305000000026e+03	1.891999999999999866e-27
3.025656879000000117e+03	9.097999999999999581e-28
3.025725320999999894e+03	5.917999999999999877e-29
3.025760990000000220e+03	5.464999999999999815e-22
3.025960062000000107e+03	2.104000000000000007e-29
3.026155830000000151e+03	6.318999999999999658e-30
3.026308367000000089e+03	2.858999999999999930e-28
3.026441589999999906e+03	7.019999999999999639e-26
3.026553812999999991e+03	1.277000000000000022e-29
3.026570764000000054e+03	2.097000000000000091e-30
3.026828037000000222e+03	3.589999999999999937e-25
3.026963271000000077e+03	5.754999999999999499e-29
3.026963334999999915e+03	1.725999999999999976e-28
3.027013672000000042e+03	2.203000000000000191e-25
3.027066060000000107e+03	4.949999999999999712e-30
3.027111668999999893e+03	9.292999999999999962e-28
3.027126873000000160e+03	1.513999999999999938e-24
3.027317676000000120e+03	3.766000000000000062e-30
3.027324791999999889e+03	1.255999999999999923e-30
3.027674598999999944e+03	1.650999999999999885e-29
3.027782016999999996e+03	2.093000000000000043e-26
3.027792480999999952e+03	1.730999999999999920e-25
3.028110188999999991e+03	5.996999999999999715e-30
3.028237078000000110e+03	6.589999999999999708e-25
3.028261425000000145e+03	2.524000000000000200e-25
3.028334809999999834e+03	8.638000000000000103e-29
3.028341712999999800e+03	7.179000000000000010e-30
3.028388119000000188e+03	1.473999999999999955e-29
3.028547666999999819e+03	5.908000000000000156e-29
3.028660159999999905e+03	1.000000000000000083e-30
3.028878940999999941e+03	1.345000000000000095e-25
3.028907867999999780e+03	1.230000000000000007e-24
3.029001952000000074e+03	6.973999999999999853e-30
3.029068894000000000e+03	5.335000000000000024e-30
3.029069555999999920e+03	1.976999999999999913e-26
3.029756934000000001e+03	1.479000000000000060e-30
3.029847933000000012e+03	2.351999999999999927e-27
3.029910577999999987e+03	3.300000000000000207e-23
3.030049046999999973e+03	5.302999999999999825e-30
3.030167098999999780e+03	6.489000000000000232e-30
3.030180909000000156e+03	3.662999999999999885e-28
3.030262979999999970e+03	6.608999999999999402e-30
3.030668045999999777e+03	3.817000000000000094e-30
3.030726735000000190e+03	1.014999999999999916e-21
3.030912244000000101e+03	1.715000000000000003e-29
3.030979409999999916e+03	5.232000000000000212e-29
3.031046555999999782e+03	7.277999999999999990e-29
3.031084894999999960e+03	1.635999999999999845e-27
3.031202298000000155e+03	9.484999999999999529e-29
3.031252178000000185e+03	1.567999999999999906e-28
3.031312621999999919e+03	1.108000000000000077e-25
3.031317829000000074e+03	2.451000000000000120e-28
3.031506862000000183e+03	1.043999999999999975e-28
3.031535983000000215e+03	3.131999999999999925e-28
3.031543345000000045e+03	1.796000000000000038e-29
3.031603427999999894e+03	5.273999999999999711e-30
3.031734234000000015e+03	9.517000000000000480e-22
3.031790884999999889e+03	1.100999999999999996e-27
3.031822256999999809e+03	4.629999999999999748e-25
3.031827772999999979e+03	1.181999999999999975e-27
3.031956761999999799e+03	2.233999999999999861e-22
3.031962747000000036e+03	3.420000000000000145e-30
3.031991290999999819e+03	3.431999999999999981e-22
3.032141098999999940e+03	1.159999999999999930e-25
3.032215439999999944e+03	1.920999999999999908e-28
3.032254069999999956e+03	2.228999999999999877e-29
3.032340165999999954e+03	1.996000000000000054e-30
3.032475917000000209e+03	1.153000000000000040e-29
3.032499466000000211e+03	1.800000000000000046e-24
3.032502513999999792e+03	5.015000000000000150e-26
3.032510909999999967e+03	1.448000000000000065e-30
3.032674610000000030e+03	3.530000000000000014e-29
3.032698417000000063e+03	7.892999999999999621e-28
3.032715530999999828e+03	8.961000000000000270e-28
3.032894100999999864e+03	7.235000000000000070e-28
3.033042503000000124e+03	1.363000000000000044e-25
3.033224952999999914e+03	6.260000000000000101e-30
3.033332522000000154e+03	3.442999999999999665e-27
3.033536900000000060e+03	4.295999999999999775e-25
3.033612754000000223e+03	5.542000000000000294e-28
3.033644956000000093e+03	4.499999999999999886e-26
3.033713597999999820e+03	3.195000000000000137e-25
3.033833792999999787e+03	5.212000000000000070e-30
3.033902673000000050e+03	7.512000000000000402e-29
3.034017058999999790e+03	4.029999999999999775e-30
3.034138078999999834e+03	2.576999999999999920e-30
3.034178934000000027e+03	4.059000000000000102e-26
3.034187279000000217e+03	1.268000000000000085e-30
3.034264317000000119e+03	7.565000000000000129e-22
3.034395049000000199e+03	1.067000000000000057e-22
3.034401222999999845e+03	3.776999999999999670e-30
3.034700448000000051e+03	1.362000000000000047e-25
3.034711756000000150e+03	1.215999999999999922e-27
3.034946641999999883e+03	1.089999999999999951e-29
3.035229385000000093e+03	1.449999999999999946e-30
3.035289608000000044e+03	4.409999999999999947e-30
3.035423068000000058e+03	2.620999999999999966e-29
3.035553919999999835e+03	1.609000000000000106e-29
3.035601802000000134e+03	1.301999999999999989e-30
3.035668650000000071e+03	2.929999999999999740e-26
3.035675166999999874e+03	7.175999999999999925e-30
3.035783577000000150e+03	3.208999999999999973e-22
3.035887552000000142e+03	3.893000000000000128e-30
3.036002899000000070e+03	9.087999999999999982e-25
3.036003005000000030e+03	3.140999999999999831e-25
3.036069918000000143e+03	8.515999999999999765e-25
3.036219717999999830e+03	1.961999999999999955e-25
3.036227190000000064e+03	6.861000000000000548e-26
3.036251408000000083e+03	2.004999999999999957e-30
3.036373430999999982e+03	3.223000000000000072e-29
3.036463319999999840e+03	7.537999999999999451e-29
3.036855657999999949e+03	2.820999999999999983e-29
3.036979710000000068e+03	3.910999999999999934e-30
3.037099644999999782e+03	5.794000000000000125e-24
